,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,class_6,class_prop_6,class_7,class_prop_7,class_8,class_prop_8,class_9,class_prop_9,drifts_alerts,local_alerts
268,134500,0.988,0.9875468708592187,0.9865997847032075,1.0,0.10433391244660825,0.967741935483871,0.12650764333564896,1.0,0.15148861128319685,1.0,0.1189469349315936,1.0,0.09597468256181883,1.0,0.05769097175239255,1.0,0.08583180247339214,0.9767441860465116,0.08798652347327203,0.9777777777777777,0.07600993827655694,0.9545454545454546,0.09522897946551993,0,0
269,135000,0.988,0.9888530524444971,0.9866205820046828,1.0,0.13293143750591416,1.0,0.05652807925586446,1.0,0.11077590310494091,0.96875,0.10279882380019398,0.9787234042553191,0.10431868493087437,1.0,0.12871644338894836,1.0,0.06613505532218172,0.9642857142857143,0.11315327854755176,1.0,0.07264688602667423,0.9777777777777777,0.11199540811685632,0,0
270,135500,0.99,0.9900727450170469,0.9888808336706147,1.0,0.11921035345775866,0.98,0.10796806854506959,1.0,0.08451465619704344,1.0,0.10110344935622857,0.9782608695652174,0.08210189311041483,0.9814814814814815,0.08364783031126607,1.0,0.0839991783669805,0.9814814814814815,0.13423893151241328,1.0,0.09823921024372707,0.98,0.10497642889909808,0,0
271,136000,0.986,0.9857512598505993,0.9844047979752972,1.0,0.08335488488842367,1.0,0.092577021294753,1.0,0.0960036270577136,1.0,0.12595530366365998,1.0,0.1264753907864563,1.0,0.07841702989586176,1.0,0.08880159967167905,0.9818181818181818,0.10134439043648502,1.0,0.09025618115547018,0.8823529411764706,0.11681457114949735,0,0
272,136500,0.976,0.9750033711813241,0.9732871497834032,1.0,0.0722101708367697,1.0,0.08428633213349729,1.0,0.09271779340714996,1.0,0.08778062872890789,0.9574468085106383,0.11599668730528907,1.0,0.12889679386777317,1.0,0.12419727549551891,0.9682539682539683,0.12139901858833531,0.96,0.06616759836950699,0.8723404255319149,0.1063477012672517,0,0
273,137000,0.992,0.99187382411034,0.9910671216479374,1.0,0.08894845937375279,1.0,0.07723926416365706,0.9767441860465116,0.07348863437722324,0.9833333333333333,0.10318208518872837,1.0,0.13086548411469598,0.98,0.11276368496345376,1.0,0.12481398221812712,0.9791666666666666,0.10070135454510301,1.0,0.06942542049245924,1.0,0.11857163056279946,0,0
274,137500,0.982,0.9827849429846279,0.9799540279039931,1.0,0.1068793244128822,1.0,0.1329359379528741,0.9516129032258065,0.10478255892022874,0.9818181818181818,0.08331115237552213,0.9814814814814815,0.09670319364112777,0.975,0.0837812255039338,1.0,0.10240937317879778,1.0,0.05483336431429568,0.9777777777777777,0.10875544741984465,0.9615384615384616,0.12560842228049304,0,0
275,138000,0.986,0.9853706010017033,0.9844166714900778,1.0,0.09159031570519895,1.0,0.08714353440403597,0.9827586206896551,0.12987500975805633,1.0,0.09889421824583866,0.9591836734693877,0.07692746417405893,0.975,0.07598838428346048,1.0,0.12042923382638755,0.9761904761904762,0.10530082206308373,0.98,0.10481143333817769,0.9814814814814815,0.10903958420170173,0,0
276,138500,0.986,0.9864461996782073,0.9844113966052476,1.0,0.07791233550541637,1.0,0.07323266536863396,0.9807692307692307,0.09626849669283397,1.0,0.10353455351398112,0.9772727272727273,0.11141754885631354,0.9591836734693877,0.07338295592998531,1.0,0.11976792808724347,0.9811320754716981,0.10280774665810946,1.0,0.12490902940886267,0.9672131147540983,0.11676673997862007,0,0
277,139000,0.984,0.9837071492929598,0.9821730197567509,1.0,0.10154951444020831,1.0,0.11289147056501594,0.9777777777777777,0.09892050250797875,0.9787234042553191,0.07993503948171556,1.0,0.14336119726848548,0.9736842105263158,0.0670421740410822,0.98,0.10405064333494547,0.9772727272727273,0.08832329120717583,1.0,0.10567202151454576,0.9508196721311475,0.09825414563884662,0,0
278,139500,0.992,0.9927974942849792,0.9910899249326175,1.0,0.09410152672639648,1.0,0.10284927012488064,1.0,0.08982674223104062,0.9803921568627451,0.09335656169881691,0.9827586206896551,0.17933261356268296,1.0,0.08785476402005535,1.0,0.09334870498275279,1.0,0.06954810973624803,1.0,0.08342817964253052,0.9655172413793104,0.1063535272745956,0,0
279,140000,0.99,0.9905786003037546,0.9888731629592046,1.0,0.09147535650445832,1.0,0.09398068453707144,1.0,0.06808101212818811,1.0,0.09025872360673971,1.0,0.11745397697693108,0.9803921568627451,0.07642496539150843,1.0,0.13824569785775942,1.0,0.10785026552971287,0.9444444444444444,0.09596830790566416,0.9824561403508771,0.1202610095619666,0,0
