,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,drifts_alerts,local_alerts
496,248500,0.89,0.8880598690825878,0.8622216878093749,0.9333333333333333,0.14727811637682509,0.9345794392523364,0.22029872977235998,0.9252336448598131,0.21878404998109188,0.8080808080808081,0.21897680239880515,0.8469387755102041,0.19466230147091806,0,0
497,249000,0.874,0.86530878072129,0.8415556718039515,0.9423076923076923,0.20152217187266994,0.9316239316239316,0.20436527275575198,0.8444444444444444,0.17028782432104972,0.8725490196078431,0.24917665976367928,0.75,0.17464807128684898,0,0
498,249500,0.902,0.900548212789814,0.8772612731763281,0.9811320754716981,0.1895118109208868,0.9247311827956989,0.18676676342779744,0.8829787234042553,0.20499186834439168,0.9306930693069307,0.16904017836888593,0.794392523364486,0.24968937893803805,0,0
499,250000,0.852,0.853317838646506,0.814918564168234,0.945054945054945,0.2060590838875192,0.8673469387755102,0.19361351389564552,0.8080808080808081,0.21473266882299455,0.8365384615384616,0.18566744966740859,0.8165137614678899,0.19992728372643218,0,0
500,250500,0.832,0.8228978440609374,0.7882808404242448,0.911504424778761,0.24874764981276076,0.75,0.1745692227343702,0.8508771929824561,0.22096887994797396,0.8613861386138614,0.20359023933574888,0.7530864197530864,0.15212400816914623,0,0
501,251000,0.84,0.841081838636338,0.7998999499749875,0.9479166666666666,0.19861582073346992,0.8817204301075269,0.2082805058663089,0.8235294117647058,0.18469515045117152,0.8080808080808081,0.18542333455390414,0.7567567567567568,0.22298518839514544,0,0
502,251500,0.924,0.9169046681342528,0.9044731695299579,0.9482758620689655,0.2527798804185099,0.9587628865979382,0.19675605725341228,0.8452380952380952,0.16125257064399443,0.990909090909091,0.20294185606644438,0.851063829787234,0.18626963561763912,0,0
503,252000,0.926,0.9246126795472328,0.9072453885916844,0.926605504587156,0.2128954383370953,0.9393939393939394,0.20411217674833718,0.8421052631578947,0.19517953918777756,0.9537037037037037,0.20946310541466687,0.9666666666666667,0.17834974031212322,0,0
504,252500,0.936,0.9349582895358569,0.9197805999408384,0.9568965517241379,0.2620831282625214,0.9120879120879121,0.14977750133619339,0.979381443298969,0.18909692745745627,0.9368421052631579,0.21172489947771306,0.8921568627450981,0.18731754346611593,0,0
505,253000,0.908,0.9053023917517572,0.8845329357250077,0.9387755102040817,0.20477588224481005,0.8470588235294118,0.18651545468241248,0.9052631578947369,0.19824210180863422,0.9090909090909091,0.21247352897727229,0.9292035398230089,0.19799303228687087,0,0
506,253500,0.96,0.959231989959115,0.9498834790888816,0.9803921568627451,0.20731836144479643,0.9719626168224299,0.23402527621349983,0.9528301886792453,0.18135336475957708,0.9583333333333334,0.20910312953890045,0.9333333333333333,0.16819986804322615,0,0
507,254000,0.878,0.8763493649136375,0.8470388220484762,0.8860759493670886,0.14127990872391613,0.897196261682243,0.25924142381461446,0.7959183673469388,0.190712712825267,0.9615384615384616,0.1931210543675021,0.8495575221238938,0.2156449002687005,0,0
508,254500,0.936,0.9370948982064469,0.919867781840036,0.9560439560439561,0.23608362797649785,0.96,0.16763493983052494,0.8738738738738738,0.24571879325814147,0.9285714285714286,0.15996271798566106,0.9702970297029703,0.19059992094917455,0,0
509,255000,0.94,0.939690993204392,0.9248263488658801,0.9787234042553191,0.17332075665232327,0.9259259259259259,0.19641279938826514,0.9090909090909091,0.20904984929057666,0.944954128440367,0.2338100827307002,0.9411764705882353,0.18740651193813473,0,0
510,255500,0.976,0.9763861401003261,0.9699437948964563,0.9904761904761905,0.20949527693099296,0.9782608695652174,0.15153041105702725,0.9711538461538461,0.16497281202914196,0.989247311827957,0.23020111725892073,0.9532710280373832,0.24380038272391713,0,0
511,256000,0.946,0.9453846264018436,0.9323694730830502,0.9811320754716981,0.21222577933707165,0.9252336448598131,0.19762070138284074,0.9361702127659575,0.19657121789547755,0.9693877551020408,0.19478179036861254,0.9166666666666666,0.19880051101599752,0,0
512,256500,0.964,0.9633177563352744,0.954855990610046,0.9814814814814815,0.25320402565103994,0.9772727272727273,0.15428350059178836,0.9381443298969072,0.20627743940043025,0.9468085106382979,0.14990623829033914,0.9736842105263158,0.23632879606640228,0,0
513,257000,0.908,0.9085574505466589,0.8846308186195828,0.9444444444444444,0.21592841000337548,0.8910891089108911,0.22220562831662455,0.8660714285714286,0.22106350956574192,0.898876404494382,0.16400855678969445,0.944954128440367,0.17679389532456355,0,0
514,257500,0.914,0.91335425051133,0.8921559775684433,0.9565217391304348,0.17210098696444875,0.9532710280373832,0.17844539674184978,0.8672566371681416,0.2605728738961299,0.8636363636363636,0.20028507779410162,0.9306930693069307,0.18859566460346996,0,0
515,258000,0.862,0.8537282599873656,0.8265180924030011,0.9504132231404959,0.27073631369558887,0.9072164948453608,0.18340441734575835,0.8210526315789474,0.16547245163260949,0.8541666666666666,0.17905566352121607,0.75,0.2013311538048273,0,0
516,258500,0.93,0.9289778117477652,0.9123619701029122,0.9900990099009901,0.21940237137481694,0.9263157894736842,0.15144920683595478,0.8947368421052632,0.19048760530536452,0.9357798165137615,0.24398063351684468,0.900990099009901,0.1946801829670189,0,0
517,259000,0.852,0.8479376820938417,0.8147925676757969,0.9117647058823529,0.23618810808928548,0.9479166666666666,0.21504544227408764,0.7040816326530612,0.16406876824093375,0.8431372549019608,0.20407199030615447,0.8543689320388349,0.18062569108953846,0,0
518,259500,0.884,0.8868803722672252,0.8548177963343997,0.9651162790697675,0.19683044835812766,0.9578947368421052,0.1291003367774509,0.7719298245614035,0.25039020083814517,0.8602150537634409,0.20735765278759963,0.8938053097345132,0.2163213612386767,0,0
519,260000,0.908,0.9040444763069968,0.8844372092088472,0.9813084112149533,0.16855576086768326,0.8431372549019608,0.252165036588934,0.8717948717948718,0.17072173805103738,0.900990099009901,0.13507162153718175,0.9292035398230089,0.2734858429551636,0,0
520,260500,0.848,0.8492549664701865,0.8098155210554239,0.8863636363636364,0.15994053178429082,0.9494949494949495,0.2050772899016912,0.7844827586206896,0.22226953081306616,0.7647058823529411,0.20990583948000172,0.875,0.20280680802095,0,0
521,261000,0.89,0.8896241950394576,0.8619644219571938,0.9166666666666666,0.19965856873126706,0.8390804597701149,0.19264260092184543,0.8727272727272727,0.22580590891733812,0.9425287356321839,0.14759820671267337,0.8807339449541285,0.23429471471687596,0,0
